Link,Địa chỉ,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Giấy tờ pháp lý,Loại hình nhà ở,Chiều ngang,Chiều dài,Diện tích sử dụng,Diện tích đất,Hướng cửa chính,Tình trạng nội thất
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/120626390.htm,"Tựu Liệt, Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội","3,82 tỷ","109,14 triệu/m²",4 phòng,3 phòng,,Đã có sổ,"Nhà ngõ, hẻm",,,35 m²,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120626377.htm,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","8,3 tỷ","377,27 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,22 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120425361.htm,"394/9, Đường Nguyễn Văn Giáp, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội","1,559 tỷ","44,54 triệu/m²",2 phòng,1 phòng,2,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",3.8 m,12 m,40 m²,35 m²,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120626217.htm,"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội","8,8 tỷ",220 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120450086.htm,"Ngõ 192 Lê Trọng Tấn, Phường Định Công, Quận Hoàng Mai, Hà Nội","9,5 tỷ","211,11 triệu/m²",3 phòng,4 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",,,45 m²,45 m²,Tây Bắc,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120626257.htm,"Phố Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","4,85 tỷ","161,67 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,9 m,150 m²,30 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120626183.htm,"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội","5,4 tỷ","122,73 triệu/m²",3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,,44 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119200043.htm,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội","4,25 tỷ","193,18 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",3 m,,22 m²,22 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120193348.htm,"Phố Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội","15,8 tỷ","303,85 triệu/m²",4 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,11 m,52 m²,52 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120450330.htm,"kim ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",7 tỷ,140 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",4 m,12 m,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120626166.htm,"Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","8,8 tỷ",275 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,32 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119495291.htm,"Phố Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","6,5 tỷ","180,56 triệu/m²",7 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,,36 m²,36 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120626146.htm,"Phố Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội","3,6 tỷ",120 triệu/m²,2 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119936277.htm,"Phố Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội","3,58 tỷ","143,20 triệu/m²",2 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",3.4 m,,25 m²,25 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119030713.htm,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","4,95 tỷ","126,92 triệu/m²",3 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",9 m,,39 m²,39 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120626107.htm,"48, Đường Đại Cát, Phường Liên Mạc, Quận Bắc Từ Liêm, Hà Nội","5,69 tỷ","149,74 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",5 m,,,38 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120626098.htm,"Đường Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","6,4 tỷ",160 triệu/m²,6 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120626086.htm#px=SR-special_display_ad-[PO-2][PL-default],"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","9,4 tỷ","170,91 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4.6 m,,55 m²,55 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120626029.htm,"Đường tỉnh 72, Phường Dương Nội, Quận Hà Đông, Hà Nội","11,5 tỷ","108,49 triệu/m²",4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,,106 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120626018.htm,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","8,3 tỷ","188,64 triệu/m²",4 phòng,4 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",,,44 m²,44 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120625994.htm,"Phố Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội","10,5 tỷ","141,89 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",6 m,,300 m²,74 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120625992.htm,"Phố Thanh Lân, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội","6,1 tỷ","160,53 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,38 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120625949.htm,"Đường Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội","7,8 tỷ","237,81 triệu/m²",3 phòng,3 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,57.8 m²,32.8 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120323803.htm#px=SR-special_display_ad-[PO-8][PL-default],"Phố Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","5,6 tỷ",175 triệu/m²,3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,8 m,32 m²,32 m²,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120567446.htm,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","11,45 tỷ","254,44 triệu/m²",4 phòng,,55,Đã có sổ,"Nhà ngõ, hẻm",4 m,11 m,45 m²,45 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/120625886.htm,"Làng Tó - Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội","3,5 tỷ","97,22 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,36 m²,36 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120625883.htm,"Phố Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","4,8 tỷ","137,14 triệu/m²",4 phòng,3 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,35 m²,35 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120546707.htm,"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội","10,7 tỷ",214 triệu/m²,5 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",5.6 m,,50 m²,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120625848.htm,"Ngõ Quỳnh, Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội","13,3 tỷ","154,65 triệu/m²",1 phòng,1 phòng,1,Đã có sổ,"Nhà ngõ, hẻm",4 m,,,86 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120625788.htm,"Phố Giáp Nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","5,75 tỷ","169,12 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,,34 m²,34 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/119792394.htm#px=SR-special_display_ad-[PO-15][PL-default],"Đường KĐT Mỗ Lao, Phường Mộ Lao, Quận Hà Đông, Hà Nội","13,6 tỷ","302,22 triệu/m²",6 phòng,4 phòng,7,Đã có sổ,Nhà phố liền kề,5 m,9 m,45 m²,45 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119827758.htm#px=SR-special_display_ad-[PO-16][PL-default],"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",4 tỷ,125 triệu/m²,3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,8 m,150 m²,32 m²,Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120613298.htm,"Ngõ Thịnh Hào 1, Phường Hàng Bột, Quận Đống Đa, Hà Nội","13,2 tỷ","347,37 triệu/m²",4 phòng,5 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",4 m,10 m,38 m²,38 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120625671.htm,"Đường Tỉnh 422B, Xã Vân Canh, Huyện Hoài Đức, Hà Nội","5,5 tỷ","114,58 triệu/m²",3 phòng,3 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",,,,48 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120625649.htm,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",12 tỷ,"214,29 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,56 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120625648.htm,"Ngõ Gốc Đề, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội","5,8 tỷ","128,89 triệu/m²",5 phòng,5 phòng,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,45 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120625600.htm,"Phố Yên Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","6,28 tỷ","125,60 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,10 m,50 m²,50 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120625574.htm,"Phố Hồng Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","5,8 tỷ",232 triệu/m²,3 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3 m,8 m,30 m²,25 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120625561.htm,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","8,5 tỷ","166,67 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,51 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120625531.htm#px=SR-special_display_ad-[PO-4][PL-default],"Phố Lê Lợi, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội","8,4 tỷ",210 triệu/m²,3 phòng,4 phòng,3,Đã có sổ,"Nhà mặt phố, mặt tiền",3 m,,40 m²,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120625521.htm,"Đường Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội","12,8 tỷ","213,33 triệu/m²",3 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,60 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120625452.htm,"Ngõ Quỳnh, Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội","6,25 tỷ","201,61 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,31 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120625450.htm,"Phố Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","5,28 tỷ","170,32 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,31 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120599555.htm#px=SR-special_display_ad-[PO-8][PL-default],"Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",6 tỷ,"171,43 triệu/m²",4 phòng,4 phòng,,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120587224.htm,"Đặng Tiến Đông, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","11,5 tỷ",250 triệu/m²,3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,11 m,46 m²,46 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120625394.htm,"Phố Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","5,1 tỷ","110,87 triệu/m²",3 phòng,3 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,35 m²,46 m²,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120625387.htm,"Đường Cầu Diễn, Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội","7,5 tỷ","187,50 triệu/m²",9 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120568106.htm,"Phố Hạ Đình, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","6,4 tỷ","213,33 triệu/m²",5 phòng,5 phòng,55,Đã có sổ,"Nhà ngõ, hẻm",4.1 m,7.2 m,150 m²,30 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120625273.htm,"Phố Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","4,48 tỷ","149,33 triệu/m²",3 phòng,4 phòng,53,Đã có sổ,"Nhà ngõ, hẻm",,,30 m²,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120625271.htm,"Đường Nghi Tàm, Phường Yên Phụ, Quận Tây Hồ, Hà Nội","7,85 tỷ","201,28 triệu/m²",2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",,,,39 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120193069.htm,"Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","6,8 tỷ","188,89 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",5 m,,42 m²,36 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/119251488.htm,"Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","12,5 tỷ","290,70 triệu/m²",4 phòng,6 phòng,7,Đã có sổ,"Nhà ngõ, hẻm",4.7 m,,43 m²,43 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119294596.htm,"Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","8,3 tỷ","207,50 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,,40 m²,40 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120122498.htm,"Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","6,9 tỷ",276 triệu/m²,3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4.1 m,,30 m²,25 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/119423851.htm,"KHƯƠNG HẠ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội","8,4 tỷ",240 triệu/m²,5 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.3 m,,35 m²,35 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/118907034.htm,"VƯƠNG THỪA VŨ, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","11,2 tỷ",350 triệu/m²,3 phòng,4 phòng,55,Đã có sổ,"Nhà ngõ, hẻm",4.8 m,,32 m²,32 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/118573117.htm,"tây nam linh đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",18 tỷ,300 triệu/m²,5 phòng,6 phòng,7,Đã có sổ,"Nhà ngõ, hẻm",5 m,,60 m²,60 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120038301.htm,"Phố Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","9,1 tỷ","137,88 triệu/m²",2 phòng,2 phòng,1,Đã có sổ,"Nhà ngõ, hẻm",6.1 m,,66 m²,66 m²,,Bàn giao thô
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/118906617.htm,"nguyễn văn trỗi, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",11 tỷ,"297,30 triệu/m²",5 phòng,6 phòng,,Đã có sổ,"Nhà ngõ, hẻm",4 m,,37 m²,37 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120625175.htm,"Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","5,68 tỷ","183,23 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,31 m²,31 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120625146.htm,"Đường Âu Cơ, Phường Tứ Liên, Quận Tây Hồ, Hà Nội","13,2 tỷ",165 triệu/m²,4 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,,80 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120625121.htm,"Phố Khúc Thừa Dụ, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",9 tỷ,180 triệu/m²,4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120604542.htm,"Hoàng Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","12,5 tỷ","178,57 triệu/m²",6 phòng,,,Đã có sổ,Nhà biệt thự,,,,70 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120625056.htm#px=SR-special_display_ad-[PO-8][PL-default],"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","8,3 tỷ","188,64 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.3 m,13.3 m,44 m²,44 m²,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120248077.htm,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","7,4 tỷ","211,43 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,35 m²,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120624969.htm,"Đường Nguyễn Xiển, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",55 tỷ,275 triệu/m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,10,Đã có sổ,Nhà biệt thự,7 m,29 m,2000 m²,200 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120587896.htm,"Phố Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội","19,5 tỷ","256,58 triệu/m²",6 phòng,6 phòng,4,Đã có sổ,"Nhà mặt phố, mặt tiền",4.7 m,,85 m²,76 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120624894.htm,"29, Ngõ 29 Phố Vĩnh Tuy, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",16 tỷ,"210,53 triệu/m²",3 phòng,3 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",5 m,15 m,230 m²,76 m²,Đông Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120475163.htm#px=SR-special_display_ad-[PO-13][PL-default],"Phố Hồng Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","8,5 tỷ","154,55 triệu/m²",4 phòng,6 phòng,,Đã có sổ,"Nhà ngõ, hẻm",,,63 m²,55 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120624810.htm#px=SR-special_display_ad-[PO-14][PL-default],"Bát khối , Phường Thạch Bàn, Quận Long Biên, Hà Nội","6,25 tỷ","164,47 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,38 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120624732.htm,"Đường Khương Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội","6,45 tỷ","184,29 triệu/m²",3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120624730.htm,"Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",89 tỷ,"317,86 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,280 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/119343424.htm,"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội","7,9 tỷ","207,89 triệu/m²",5 phòng,5 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",3.5 m,11.2 m,42 m²,38 m²,Đông Nam,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120624622.htm,"Phố Thể Giao, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội","15,9 tỷ","353,33 triệu/m²",5 phòng,5 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",,,,45 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120624497.htm#px=SR-special_display_ad-[PO-19][PL-default],"Phố Thįnh Liệt, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",16 tỷ,"246,15 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,Nhà phố liền kề,5 m,,,65 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-huyen-gia-lam-ha-noi/120624484.htm,"Ninh hiệp, Xã Ninh Hiệp, Huyện Gia Lâm, Hà Nội","10,15 tỷ","61,52 triệu/m²",5 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",,,165 m²,165 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120624460.htm,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","6,9 tỷ","186,49 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,37 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120624455.htm,"Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",45 tỷ,750 triệu/m²,7 phòng,Nhiều hơn 6 phòng,8,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,60 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120624450.htm,"35, Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội","4,1 tỷ",205 triệu/m²,3 phòng,4 phòng,6,Đã có sổ,Nhà phố liền kề,4 m,5 m,20 m²,20 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120624400.htm,"bùi xương trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","7,7 tỷ","183,33 triệu/m²",3 phòng,,7,Đã có sổ,"Nhà ngõ, hẻm",,,,42 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120545133.htm,"Phố Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội","8,6 tỷ","191,11 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,45 m²,,
