Link,Địa chỉ,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Giấy tờ pháp lý,Loại hình nhà ở,Chiều ngang,Chiều dài,Diện tích sử dụng,Diện tích đất,Hướng cửa chính,Tình trạng nội thất
https://www.nhatot.com/mua-ban-quan-ba-dinh-ha-noi/120638126.htm#px=SR-special_display_ad-[PO-15][PL-default],"Phố Láng Hạ, Phường Thành Công, Quận Ba Đình, Hà Nội",58 tỷ,"483,33 triệu/m²",3 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,120 m²,,
https://www.nhatot.com/mua-ban-quan-bac-tu-liem-ha-noi/120478697.htm,"Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","5,9 tỷ","184,38 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,32 m²,,
https://www.nhatot.com/mua-ban-quan-dong-da-ha-noi/120685537.htm,"Phố Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội","8,2 tỷ","167,35 triệu/m²",2 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",,,49 m²,49 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-huyen-thanh-tri-ha-noi/120662570.htm,"0, Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội","5,95 tỷ",170 triệu/m²,4 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,35 m²,,
https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/120432331.htm,"Ngõ 18 Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội","10,6 tỷ","163,08 triệu/m²",6 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,65 m²,65 m²,,
https://www.nhatot.com/mua-ban-quan-long-bien-ha-noi/119943451.htm,"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",4 tỷ,125 triệu/m²,3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,8 m,150 m²,32 m²,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120685404.htm,"185, Phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",17 tỷ,"212,50 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",6 m,13 m,480 m²,80 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120612063.htm#px=SR-special_display_ad-[PO-2][PL-default],"Đường Láng, Phường Thịnh Quang, Quận Đống Đa, Hà Nội","5,65 tỷ","161,43 triệu/m²",3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120685290.htm,"Ngõ 254 Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","2,99 tỷ","71,19 triệu/m²",2 phòng,2 phòng,2,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",4 m,11 m,80 m²,42 m²,Nam,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120685256.htm#px=SR-special_display_ad-[PO-4][PL-default],"Phố Ô Cách, Phường Việt Hưng, Quận Long Biên, Hà Nội","3,95 tỷ",158 triệu/m²,3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,,25 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120643047.htm#px=SR-special_display_ad-[PO-5][PL-default],Song phương,"3,7 tỷ","92,50 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4.64 m,9.54 m,160 m²,40 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120662215.htm,"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",9 tỷ,180 triệu/m²,6 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,12.5 m,50 m²,50 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120685028.htm,"Ngõ 230 Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội","6,3 tỷ",150 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,42 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120530229.htm,"Phố La Dương, Phường Dương Nội, Quận Hà Đông, Hà Nội","5,5 tỷ","171,88 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,32 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120611752.htm,"Phố Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội","7,5 tỷ","214,29 triệu/m²",5 phòng,4 phòng,5,Đã có sổ,Nhà phố liền kề,,,35 m²,35 m²,Đông,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120685106.htm,"Phố Đào Tấn, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội","6,95 tỷ","231,67 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,30 m²,30 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120656967.htm,"Thạch Bàn Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",5 tỷ,"151,52 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",5 m,7 m,150 m²,33 m²,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/120681150.htm#px=SR-special_display_ad-[PO-12][PL-default],"Đường Tân Triều Mới, Xã Tân Triều, Huyện Thanh Trì, Hà Nội","6,3 tỷ",175 triệu/m²,3 phòng,3 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",36 m,,,36 m²,Đông Nam,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120637334.htm,"Hoàng Liệt, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","4,5 tỷ","118,42 triệu/m²",4 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",,,38 m²,38 m²,Tây Nam,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120684973.htm#px=SR-special_display_ad-[PO-14][PL-default],"Xa La, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","15,96 tỷ","270,51 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,11.9 m,340 m²,59 m²,Đông Nam,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120684956.htm,"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội","6,8 tỷ","158,14 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,43 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120633642.htm,"Ngõ 281 Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","1,59 tỷ","88,33 triệu/m²",2 phòng,3 phòng,3,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",4 m,5 m,60 m²,18 m²,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120039973.htm#px=SR-special_display_ad-[PO-17][PL-default],"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","7,88 tỷ","207,37 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4.6 m,9 m,38 m²,38 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120237525.htm,"Phố Cầu Cốc, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","6,8 tỷ","111,48 triệu/m²",4 phòng,3 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4.7 m,,61 m²,61 m²,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120684886.htm,"Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","3,85 tỷ","68,75 triệu/m²",2 phòng,2 phòng,2,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",5 m,11 m,,56 m²,Nam,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120651493.htm#px=SR-special_display_ad-[PO-20][PL-default],"Văn Cao, Phường Ngọc Hà, Quận Ba Đình, Hà Nội","4,98 tỷ","216,52 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,23 m²,,
https://www.nhatot.com/mua-ban-quan-nam-tu-liem-ha-noi/120637112.htm,"Phố Cầu Cốc, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","4,05 tỷ","122,73 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,33 m²,,
https://www.nhatot.com/mua-ban-quan-cau-giay-ha-noi/120684828.htm,"Cầu giấy, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","6,7 tỷ","167,50 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-quan-hai-ba-trung-ha-noi/120684822.htm#px=SR-special_display_ad-[PO-3][PL-default],"Phố Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội","6,89 tỷ","181,32 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,42 m²,38 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-huyen-thanh-tri-ha-noi/120684745.htm,"Đường Thượng Phúc, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",4 tỷ,"114,29 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.3 m,9.5 m,120 m²,35 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-quan-long-bien-ha-noi/120684739.htm,"15, Đường Cự Khối, Phường Cự Khối, Quận Long Biên, Hà Nội","4,3 tỷ","130,30 triệu/m²",3 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.3 m,10 m,33 m²,33 m²,Đông Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-quan-nam-tu-liem-ha-noi/120684729.htm,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","6,4 tỷ","177,78 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,36 m²,,
https://www.nhatot.com/mua-ban-quan-long-bien-ha-noi/120461097.htm,"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",5 tỷ,"156,25 triệu/m²",3 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4 m,8 m,150 m²,32 m²,Tây Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/120684713.htm,"Phố Thįnh Liệt, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",14 tỷ,"159,09 triệu/m²",6 phòng,Nhiều hơn 6 phòng,4,Đã có sổ,Nhà phố liền kề,,,88 m²,88 m²,,Bàn giao thô
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/120255500.htm,"Phố Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","7,9 tỷ","151,92 triệu/m²",6 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,,52 m²,,
https://www.nhatot.com/mua-ban-quan-bac-tu-liem-ha-noi/120684678.htm,"Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",5 tỷ,"80,65 triệu/m²",4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,,62 m²,,
https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/120684590.htm#px=SR-special_display_ad-[PO-11][PL-default],"Đường Đặng Xuân Bảng, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","8,8 tỷ","231,58 triệu/m²",4 phòng,5 phòng,,Đã có sổ,"Nhà mặt phố, mặt tiền",4 m,95 m,38 m²,38 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/120531436.htm#px=SR-special_display_ad-[PO-12][PL-default],"Đường Thịnh Liệt Mới, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","12,8 tỷ","290,91 triệu/m²",4 phòng,,6,Đã có sổ,Nhà phố liền kề,4 m,,268 m²,44 m²,Tây,Nội thất cao cấp
https://www.nhatot.com/mua-ban-quan-ha-dong-ha-noi/119626864.htm,"Đường Hòa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",4 tỷ,"117,65 triệu/m²",3 phòng,3 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",3.6 m,9.3 m,34 m²,34 m²,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-quan-hai-ba-trung-ha-noi/120598166.htm#px=SR-special_display_ad-[PO-14][PL-default],"Phố Hồng Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",15 tỷ,"241,94 triệu/m²",5 phòng,6 phòng,,Đã có sổ,"Nhà mặt phố, mặt tiền",7.6 m,,360 m²,62 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/120484653.htm,"Ngõ 213 Phố Giáp Nhất, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","10,8 tỷ",270 triệu/m²,5 phòng,6 phòng,7,Đã có sổ,"Nhà mặt phố, mặt tiền",3 m,,,40 m²,,
https://www.nhatot.com/mua-ban-quan-bac-tu-liem-ha-noi/120684496.htm#px=SR-special_display_ad-[PO-16][PL-default],"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","7,5 tỷ","241,94 triệu/m²",3 phòng,5 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",,,31 m²,31 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-quan-dong-da-ha-noi/120684478.htm,"Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội","6,6 tỷ","173,68 triệu/m²",4 phòng,3 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4.1 m,9.12 m,38 m²,38 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-quan-ha-dong-ha-noi/120132486.htm,"Phố Giang Chính, Phường Biên Giang, Quận Hà Đông, Hà Nội","3,9 tỷ","102,63 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.4 m,11.1 m,152 m²,38 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-quan-dong-da-ha-noi/120684464.htm,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","12,5 tỷ","192,31 triệu/m²",4 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",5 m,13 m,70 m²,65 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-quan-ha-dong-ha-noi/120404176.htm,"Đường Phú Cường, Phường Phú Lương, Quận Hà Đông, Hà Nội","3,87 tỷ","120,94 triệu/m²",3 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,9 m,32 m²,32 m²,Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/119158334.htm,"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",4 tỷ,125 triệu/m²,3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,9 m,150 m²,32 m²,Đông Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120684390.htm,"Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội","7,5 tỷ",250 triệu/m²,5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/119652557.htm,"Đường Phú Cường, Phường Phú Lương, Quận Hà Đông, Hà Nội","4,2 tỷ",120 triệu/m²,5 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,10 m,35 m²,35 m²,Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/119278698.htm,"Ngõ 206 Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",5 tỷ,"156,25 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,8 m,150 m²,32 m²,Đông,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/118142822.htm,"Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội","6,4 tỷ","142,22 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,45 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/119066779.htm,"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",7 tỷ,"152,17 triệu/m²",5 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,11 m,250 m²,46 m²,Tây Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/119942254.htm,"Ngõ 62, Phố Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội","5,45 tỷ","165,15 triệu/m²",2 phòng,2 phòng,2,Đã có sổ,"Nhà ngõ, hẻm",,,33 m²,33 m²,Đông,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120530454.htm,"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",13 tỷ,"371,43 triệu/m²",2 phòng,3 phòng,3,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,35 m²,Tây Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120684181.htm,"Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","5,9 tỷ","178,79 triệu/m²",3 phòng,4 phòng,,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,,,33 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120684146.htm,"Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội","7,3 tỷ","143,14 triệu/m²",3 phòng,2 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",,,155 m²,51 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120115896.htm#px=SR-special_display_ad-[PO-11][PL-default],"Đường Tây Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội","5,68 tỷ","113,60 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,,50 m²,50 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120654403.htm,"Đường Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","16,3 tỷ","388,10 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",4 m,,42 m²,42 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120660897.htm#px=SR-special_display_ad-[PO-13][PL-default],"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","7,62 tỷ","213,45 triệu/m²",3 phòng,3 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.4 m,,35.7 m²,35.7 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120636039.htm#px=SR-special_display_ad-[PO-14][PL-default],"Phố Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","5,39 tỷ",154 triệu/m²,3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120683991.htm,"Phố Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội","6,88 tỷ","176,41 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,39 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120530742.htm#px=SR-special_display_ad-[PO-16][PL-default],"174, Phố Quán Thánh, Phường Quán Thánh, Quận Ba Đình, Hà Nội",36 tỷ,600 triệu/m²,2 phòng,2 phòng,2,Đã có sổ,"Nhà mặt phố, mặt tiền",,,60 m²,60 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120683966.htm,"Ngõ Thịnh Quang, Phường Thịnh Quang, Quận Đống Đa, Hà Nội","8,8 tỷ","237,84 triệu/m²",6 phòng,3 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,37 m²,37 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120572523.htm,Thái Hà,"6,1 tỷ","174,29 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120635943.htm,"Đường Tam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","7,3 tỷ","173,81 triệu/m²",4 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,42 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120343333.htm#px=SR-special_display_ad-[PO-20][PL-default],"Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","4,5 tỷ","152,54 triệu/m²",3 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",7 m,4.5 m,135 m²,29.5 m²,Đông Nam,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120683892.htm,"Phố Vạn Bảo, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội","14,4 tỷ","342,86 triệu/m²",4 phòng,6 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",5 m,7 m,42 m²,42 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120635871.htm,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","5,95 tỷ","180,30 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3 m,11 m,36 m²,33 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/119753144.htm,"Đường Lương Ngọc Quyến, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội","8,7 tỷ",174 triệu/m²,4 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,14.2 m,5 m²,50 m²,Tây Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120683838.htm#px=SR-special_display_ad-[PO-4][PL-default],"Phương Mai, Phường Kim Liên, Quận Đống Đa, Hà Nội","7,5 tỷ","127,12 triệu/m²",4 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",,,,59 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120683829.htm,"Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","4,1 tỷ","117,14 triệu/m²",3 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4 m,9 m,35 m²,35 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120683786.htm,"Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","5,2 tỷ","136,84 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,38 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120658255.htm,"Đường Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội","8,35 tỷ","253,03 triệu/m²",4 phòng,6 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",4.5 m,,33 m²,33 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120556798.htm#px=SR-special_display_ad-[PO-8][PL-default],"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội","5,35 tỷ","148,61 triệu/m²",5 phòng,5 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,9 m,180 m²,36 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120635084.htm,"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội","4,2 tỷ",210 triệu/m²,2 phòng,2 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",,,25 m²,20 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120557313.htm#px=SR-special_display_ad-[PO-10][PL-default],"Ngõ Văn Hương, Phường Hàng Bột, Quận Đống Đa, Hà Nội","3,5 tỷ",175 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,20 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120664989.htm,"50, Ngõ 147B Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","1,95 tỷ","139,29 triệu/m²",3 phòng,2 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,4 m,,14 m²,Đông Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120683518.htm,"Phố Xốm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",4 tỷ,"133,33 triệu/m²",3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,30 m²,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120683498.htm,"Phố Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","27,8 tỷ","161,63 triệu/m²",5 phòng,,5,Đã có sổ,"Nhà mặt phố, mặt tiền",7.8 m,,172 m²,172 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/116860203.htm,"ngõ 64 ngách 27 số nhà 22B Vũ Trọng Phụng - Thanh Xuân - Hà Nội, Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","14,69 tỷ","183,62 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",4 m,20 m,80 m²,80 m²,,Nội thất đầy đủ
